headingMag,PitchGPS,B1,Z3,M3,GPSTrueCourse,BaroPressureAltitude,W3,W1,needsInitialization,PitchGyr,H1,GPSNACp,C2,gLoad,EGPS2,EGPS3,Roll,E3,Pitch,staticMode,WValid,HeadingGPS,W1a,EGyr1,Z1,GPSHorizontalAccuracy,D1,TWa,W2,SmoothGroundSpeed,A2,T,H2,GPSVerticalAccuracy,A3,B2,SmoothW2,EGyr0,E0,A1,GPSFixQuality,headingValid,Ta,E1,slipSkid,C3,M2,Heading,SmoothW1,H3,GPSAltitudeMSL,C1,M1,W2a,EGyr3,HeadingGyr,EGPS0,B3,Z2,TW,E2,EGyr2,turnRate,RollGyr,RollGPS,W3a,GroundSpeed,D3,EGPS1,D2,BaroVerticalSpeed
3.141593,8.886827,-0.804926,-0.895662,0.000000,0.000000,442.136353,-0.012960,0.000000,0.000000,-7.025607,5.623235,10.000000,-0.306966,0.895479,0.055735,0.704907,31.388448,0.616784,-6.675443,1.000000,1.000000,0.000001,0.000000,0.167591,-0.147101,7.150000,5.721267,-6795364545.361345,0.447000,0.409828,0.045900,-6795364545.221345,4.612619,15.599999,-1.119236,0.625629,0.409828,0.737942,0.737232,0.008545,1.000000,0.000000,-6795364545.271345,0.167586,-0.313055,-1.117113,0.000000,8.289260,0.000000,-5.823429,407.152252,0.199615,0.000000,0.059000,0.614702,8.417795,0.687834,0.339518,-0.289810,-6795364545.251345,0.219045,0.222477,-0.000000,31.654734,17.928510,-0.012960,0.447000,-3.046129,0.163963,-5.085964,-1.312394
3.141593,8.848852,-0.816370,-0.895390,0.000000,0.000000,442.183868,-0.007183,0.000000,0.000000,-7.025395,5.624927,10.000000,-0.306966,0.895458,0.055959,0.704889,31.387995,0.616781,-6.676041,1.000000,1.000000,360.000000,0.000000,0.167590,-0.146234,7.150000,5.721267,-6795364545.251345,0.447000,0.409828,0.045737,-6795364545.171345,4.626696,15.599999,-1.118402,0.656148,0.409828,0.737945,0.737236,0.009725,1.000000,0.000000,-6795364545.221345,0.167581,-0.313034,-1.117113,0.000000,8.289646,0.000000,-5.843467,407.152252,0.199615,0.000000,0.447000,0.614700,8.418297,0.687891,0.366222,-0.289655,-6795364545.251345,0.219046,0.222472,-0.000000,31.654303,17.926885,-0.012960,0.447000,-3.046129,0.163725,-5.085964,-0.727453
3.141593,8.860035,-0.812555,-0.895968,0.000000,0.000000,442.183868,-0.007183,0.000000,0.000000,-7.024437,5.626988,10.000000,-0.306966,0.895534,0.055711,0.704909,31.387045,0.616783,-6.674783,1.000000,1.000000,0.000001,0.000000,0.167594,-0.146838,7.150000,5.721267,-6795364545.251345,0.496000,0.411552,0.044618,-6795364545.121345,4.601691,15.599999,-1.119480,0.606555,0.411552,0.737946,0.737238,0.008484,1.000000,0.000000,-6795364545.171345,0.167582,-0.312916,-1.117113,0.000000,8.290012,0.000000,-5.824735,405.839905,0.199615,0.000000,0.447000,0.614701,8.418540,0.687917,0.343333,-0.289137,-6795364545.151345,0.219032,0.222464,-0.000000,31.653971,17.897807,-0.007183,0.496000,-3.046129,0.163617,-5.085964,-0.727453
3.141593,8.818406,-0.839259,-0.895005,0.000000,0.000000,442.115814,-0.014949,0.000000,0.000000,-7.024170,5.643118,10.000000,-0.306966,0.895440,0.056076,0.704880,31.387256,0.616779,-6.675459,1.000000,1.000000,0.000003,0.000000,0.167596,-0.145631,7.150000,5.721267,-6795364545.151345,0.496000,0.411552,0.046022,-6795364545.071345,4.616250,15.599999,-1.117506,0.643432,0.411552,0.737949,0.737240,0.010458,1.000000,0.000000,-6795364545.121345,0.167581,-0.312934,-1.117113,0.000000,8.290423,0.000000,-5.839180,405.839905,0.199615,0.000000,0.496000,0.614698,8.419143,0.687951,0.358592,-0.289476,-6795364545.151345,0.219037,0.222461,-0.000000,31.653795,17.915443,-0.007183,0.496000,-3.046129,0.163473,-5.085964,-1.513873
3.141593,8.836172,-0.824000,-0.895217,0.000000,0.000000,442.115814,-0.014949,0.000000,0.000000,-7.026279,5.635117,10.000000,-0.306966,0.895427,0.055847,0.704898,31.386648,0.616773,-6.677088,1.000000,1.000000,0.000002,0.000000,0.167584,-0.146363,7.150000,5.721267,-6795364545.151345,0.635000,0.416021,0.044679,-6795364545.021345,4.639952,15.599999,-1.118320,0.675222,0.416021,0.737954,0.737246,0.008789,1.000000,0.000000,-6795364545.071345,0.167569,-0.312834,-1.117113,0.000000,8.291008,0.000000,-5.855123,404.527588,0.199615,0.000000,0.496000,0.614691,8.419617,0.687953,0.370037,-0.288935,-6795364545.061345,0.219043,0.222472,-0.000000,31.653601,17.896012,-0.014949,0.635000,-3.046129,0.163463,-5.085964,-1.513873
3.141593,8.844010,-0.811284,-0.896150,0.000000,0.000000,442.115814,-0.014656,0.000000,0.000000,-7.026718,5.626367,10.000000,-0.306966,0.895539,0.055938,0.704891,31.386099,0.616769,-6.677416,1.000000,1.000000,0.000000,0.000000,0.167576,-0.146609,7.150000,5.721267,-6795364545.061345,0.635000,0.416021,0.046185,-6795364544.971345,4.618673,15.599999,-1.120233,0.630716,0.416021,0.737960,0.737251,0.008993,1.000000,0.000000,-6795364545.021345,0.167564,-0.312872,-1.117113,0.000000,8.291625,0.000000,-5.844339,404.527588,0.199615,0.000000,0.635000,0.614688,8.420305,0.687910,0.361136,-0.289939,-6795364545.061345,0.219041,0.222468,-0.000000,31.652541,17.918673,-0.014949,0.635000,-3.046129,0.163647,-5.085964,-1.484189
3.141593,8.822003,-0.808741,-0.896496,0.000000,0.000000,442.115814,-0.014656,0.000000,0.000000,-7.026999,5.624779,10.000000,-0.306966,0.895649,0.056116,0.704877,31.385764,0.616772,-6.678183,1.000000,1.000000,0.000001,0.000000,0.167570,-0.146080,7.150000,5.721267,-6795364545.061345,0.436000,0.416420,0.045900,-6795364544.921345,4.629731,15.599999,-1.120090,0.648518,0.416420,0.737958,0.737249,0.010010,1.000000,0.000000,-6795364544.971345,0.167557,-0.312876,-1.117113,0.000000,8.291029,0.000000,-5.824600,404.199463,0.199615,0.000000,0.635000,0.614691,8.419786,0.687931,0.331889,-0.290054,-6795364544.961345,0.219045,0.222468,-0.000000,31.652047,17.925598,-0.014656,0.436000,-3.046129,0.163556,-5.085964,-1.484189
3.141593,8.812452,-0.816370,-0.895942,0.000000,0.000000,442.056396,-0.021271,0.000000,0.000000,-7.026935,5.630221,10.000000,-0.306966,0.895655,0.056379,0.704856,31.386412,0.616775,-6.678418,1.000000,1.000000,0.000001,0.000000,0.167569,-0.145955,7.150000,5.721267,-6795364544.961345,0.436000,0.416420,0.047080,-6795364544.871345,4.615646,15.599999,-1.119297,0.623086,0.416420,0.737955,0.737244,0.009766,1.000000,0.000000,-6795364544.921345,0.167558,-0.312990,-1.117113,0.000000,8.290299,0.000000,-5.815783,404.199463,0.199615,0.000000,0.436000,0.614696,8.419185,0.687898,0.333160,-0.290641,-6795364544.961345,0.219051,0.222468,-0.000000,31.651984,17.958705,-0.014656,0.436000,-3.046129,0.163697,-5.085964,-2.154096
3.141593,8.830795,-0.831629,-0.895383,0.000000,0.000000,442.056396,-0.021271,0.000000,0.000000,-7.027713,5.641407,10.000000,-0.306966,0.895604,0.056288,0.704863,31.387669,0.616777,-6.678796,1.000000,1.000000,0.000000,0.000000,0.167571,-0.146367,7.150000,5.721267,-6795364544.961345,0.488000,0.417852,0.046388,-6795364544.821345,4.625540,15.599999,-1.118564,0.644704,0.417852,0.737950,0.737239,0.008911,1.000000,0.000000,-6795364544.871345,0.167563,-0.313037,-1.117113,0.000000,8.289569,0.000000,-5.820595,403.871399,0.199615,0.000000,0.436000,0.614697,8.418392,0.687866,0.335704,-0.290304,-6795364544.851345,0.219061,0.222481,-0.000000,31.653193,17.962345,-0.021271,0.488000,-3.046129,0.163829,-5.085964,-2.154096
3.141593,8.861259,-0.818913,-0.896035,0.000000,0.000000,442.056396,-0.020854,0.000000,0.000000,-7.029084,5.634648,10.000000,-0.306966,0.895675,0.055853,0.704897,31.387720,0.616779,-6.679375,1.000000,1.000000,0.000005,0.000000,0.167567,-0.147024,7.150000,5.721267,-6795364544.851345,0.488000,0.417852,0.044842,-6795364544.771345,4.643873,15.599999,-1.119704,0.668864,0.417852,0.737946,0.737236,0.008260,1.000000,0.000000,-6795364544.821345,0.167559,-0.312939,-1.117113,0.000000,8.288934,0.000000,-5.828326,403.871399,0.199615,0.000000,0.488000,0.614698,8.417508,0.687880,0.340790,-0.289495,-6795364544.851345,0.219066,0.222496,-0.000000,31.654134,17.922100,-0.021271,0.488000,-3.046129,0.163771,-5.085964,-2.111859
3.141593,8.876396,-0.846889,-0.895673,0.000000,0.000000,442.056396,-0.020854,0.000000,0.000000,-7.030611,5.650312,10.000000,-0.306966,0.895659,0.055835,0.704899,31.388760,0.616777,-6.680579,1.000000,1.000000,0.000001,0.000000,0.167563,-0.147138,7.150000,5.721267,-6795364544.851345,0.619000,0.421875,0.046266,-6795364544.721345,4.656927,15.599999,-1.119114,0.682852,0.421875,0.737944,0.737234,0.008240,1.000000,0.000000,-6795364544.771345,0.167558,-0.312982,-1.117113,0.000000,8.288611,0.000000,-5.843294,404.855652,0.199615,0.000000,0.488000,0.614695,8.417169,0.687841,0.350963,-0.289977,-6795364544.761345,0.219080,0.222510,-0.000000,31.654931,17.934301,-0.020854,0.619000,-3.046129,0.163935,-5.085964,-2.111859
3.141593,8.864471,-0.826543,-0.895807,0.000000,0.000000,442.106110,-0.014672,0.000000,0.000000,-7.029596,5.644344,10.000000,-0.306966,0.895680,0.055905,0.704893,31.389435,0.616777,-6.679837,1.000000,1.000000,0.000000,0.000000,0.167573,-0.146759,7.150000,5.721267,-6795364544.761345,0.619000,0.421875,0.045859,-6795364544.671345,4.615523,15.599999,-1.119297,0.612913,0.421875,0.737942,0.737232,0.008993,1.000000,0.000000,-6795364544.721345,0.167567,-0.312979,-1.117113,0.000000,8.288589,0.000000,-5.825816,404.855652,0.199615,0.000000,0.619000,0.614696,8.417180,0.687859,0.340790,-0.289917,-6795364544.761345,0.219079,0.222507,-0.000000,31.655631,17.933760,-0.020854,0.619000,-3.046129,0.163860,-5.085964,-1.485825
3.141593,8.885545,-0.812555,-0.894718,0.000000,0.000000,442.106110,-0.014672,0.000000,0.000000,-7.029711,5.631569,10.000000,-0.306966,0.895537,0.055728,0.704907,31.389359,0.616781,-6.679478,1.000000,1.000000,0.000001,0.000000,0.167572,-0.147164,7.150000,5.721267,-6795364544.761345,0.300000,0.419437,0.045473,-6795364544.621345,4.635095,15.599999,-1.117405,0.659963,0.419437,0.737940,0.737230,0.007813,1.000000,0.000000,-6795364544.671345,0.167567,-0.312954,-1.117113,0.000000,8.288184,0.000000,-5.826664,405.511810,0.199615,0.000000,0.619000,0.614698,8.416677,0.687840,0.339518,-0.289378,-6795364544.661345,0.219077,0.222509,-0.000000,31.655726,17.926053,-0.014672,0.300000,-3.046129,0.163940,-5.085964,-1.485825
3.141593,8.889387,-0.801111,-0.895448,0.000000,0.000000,442.038055,-0.022291,0.000000,0.000000,-7.029118,5.617170,10.000000,-0.306966,0.895559,0.055803,0.704901,31.388808,0.616780,-6.678863,1.000000,1.000000,360.000000,0.000000,0.167571,-0.147246,7.150000,5.721267,-6795364544.661345,0.300000,0.419437,0.046388,-6795364544.571345,4.620951,15.599999,-1.119460,0.638345,0.419437,0.737943,0.737233,0.008179,1.000000,0.000000,-6795364544.621345,0.167568,-0.313005,-1.117113,0.000000,8.288709,0.000000,-5.841061,405.511810,0.199615,0.000000,0.300000,0.614698,8.417263,0.687811,0.368765,-0.290067,-6795364544.661345,0.219069,0.222500,-0.000000,31.654808,17.942067,-0.014672,0.300000,-3.046129,0.164059,-5.085964,-2.257373
3.141593,8.888349,-0.766778,-0.895194,0.000000,0.000000,442.038055,-0.022291,0.000000,0.000000,-7.028888,5.590526,10.000000,-0.306966,0.895512,0.055652,0.704913,31.386497,0.616785,-6.678593,1.000000,1.000000,360.000000,0.000000,0.167560,-0.147115,7.150000,5.721267,-6795364544.661345,0.457000,0.420189,0.044923,-6795364544.521345,4.634601,15.599999,-1.118198,0.659963,0.420189,0.737945,0.737236,0.008301,1.000000,0.000000,-6795364544.571345,0.167555,-0.312923,-1.117113,0.000000,8.288638,0.000000,-5.833409,406.824158,0.199615,0.000000,0.300000,0.614703,8.417110,0.687850,0.350963,-0.289233,-6795364544.551345,0.219055,0.222489,-0.000000,31.653011,17.916406,-0.022291,0.457000,-3.046129,0.163899,-5.085964,-2.257373
3.141593,8.888514,-0.811284,-0.894482,0.000000,0.000000,442.038055,-0.021854,0.000000,0.000000,-7.028507,5.613303,10.000000,-0.306966,0.895378,0.055762,0.704905,31.385714,0.616787,-6.678270,1.000000,1.000000,360.000000,0.000000,0.167555,-0.147041,7.150000,5.721267,-6795364544.551345,0.457000,0.420189,0.046266,-6795364544.471345,4.630499,15.599999,-1.117466,0.648518,0.420189,0.737947,0.737237,0.008179,1.000000,0.000000,-6795364544.521345,0.167552,-0.312973,-1.117113,0.000000,8.288726,0.000000,-5.836003,406.824158,0.199615,0.000000,0.457000,0.614705,8.417268,0.687823,0.353506,-0.289638,-6795364544.551345,0.219049,0.222480,-0.000000,31.651813,17.934498,-0.022291,0.457000,-3.046129,0.164009,-5.085964,-2.213111
3.141593,8.889947,-0.865963,-0.894072,0.000000,0.000000,442.038055,-0.021854,0.000000,0.000000,-7.029087,5.658618,10.000000,-0.306966,0.895230,0.056054,0.704882,31.388260,0.616784,-6.678940,1.000000,1.000000,360.000000,0.000000,0.167561,-0.147058,7.150000,5.721267,-6795364544.551345,0.465000,0.421085,0.047670,-6795364544.421345,4.649888,15.599999,-1.117527,0.675222,0.421085,0.737944,0.737231,0.008057,1.000000,0.000000,-6795364544.471345,0.167563,-0.313146,-1.117113,0.000000,8.288273,0.000000,-5.838857,408.136505,0.199615,0.000000,0.457000,0.614703,8.416967,0.687751,0.339518,-0.290576,-6795364544.461345,0.219067,0.222492,-0.000000,31.653342,17.983351,-0.021854,0.465000,-3.046129,0.164310,-5.085964,-2.213111
3.141593,8.884601,-0.821457,-0.894993,0.000000,0.000000,441.978638,-0.028328,0.000000,0.000000,-7.029034,5.641914,10.000000,-0.306966,0.895246,0.056051,0.704882,31.389805,0.616783,-6.678983,1.000000,1.000000,360.000000,0.000000,0.167572,-0.147046,7.150000,5.721267,-6795364544.461345,0.465000,0.421085,0.046429,-6795364544.371345,4.636972,15.599999,-1.118971,0.648518,0.421085,0.737939,0.737227,0.008382,1.000000,0.000000,-6795364544.421345,0.167572,-0.313182,-1.117113,0.000000,8.287876,0.000000,-5.832080,408.136505,0.199615,0.000000,0.465000,0.614702,8.416550,0.687767,0.343333,-0.290372,-6795364544.461345,0.219076,0.222502,-0.000000,31.655047,17.977632,-0.021854,0.465000,-3.046129,0.164244,-5.085964,-2.868723
3.141593,8.889149,-0.816370,-0.896019,0.000000,0.000000,441.978638,-0.028328,0.000000,0.000000,-7.026995,5.637143,10.000000,-0.306966,0.895367,0.055661,0.704913,31.389833,0.616790,-6.676723,1.000000,1.000000,0.000001,0.000000,0.167590,-0.147295,7.150000,5.721267,-6795364544.461345,0.465000,0.421085,0.044435,-6795364544.321345,4.603161,15.599999,-1.119785,0.598926,0.421085,0.737932,0.737223,0.008179,1.000000,0.000000,-6795364544.371345,0.167585,-0.313033,-1.117113,0.000000,8.287536,0.000000,-5.807690,408.136505,0.199615,0.000000,0.465000,0.614708,8.415984,0.687845,0.324259,-0.289295,-6795364544.461345,0.219063,0.222497,-0.000000,31.656371,17.918774,-0.028328,0.465000,-3.046129,0.163918,-5.085964,-2.868723
3.141593,8.901131,-0.826543,-0.895866,0.000000,0.000000,441.978638,-0.027772,0.000000,0.000000,-7.024009,5.642994,10.000000,-0.306966,0.895410,0.055789,0.704903,31.390864,0.616797,-6.673638,1.000000,1.000000,359.999999,0.000000,0.167608,-0.147585,7.150000,5.721267,-6795364544.461345,0.465000,0.421085,0.047080,-6795364544.271345,4.590679,15.599999,-1.119785,0.595111,0.421085,0.737926,0.737215,0.007691,1.000000,0.000000,-6795364544.321345,0.167608,-0.313139,-1.117113,0.000000,8.287119,0.000000,-5.800039,408.136505,0.199615,0.000000,0.465000,0.614715,8.415645,0.687781,0.322988,-0.290490,-6795364544.461345,0.219050,0.222481,-0.000000,31.656703,17.951560,-0.028328,0.465000,-3.046129,0.164187,-5.085964,-2.812474
3.141593,8.911268,-0.850703,-0.895407,0.000000,0.000000,441.978638,-0.027772,0.000000,0.000000,-7.021871,5.658244,10.000000,-0.306966,0.895390,0.055638,0.704914,31.392254,0.616798,-6.671284,1.000000,1.000000,0.000000,0.000000,0.167632,-0.147638,7.150000,5.721267,-6795364544.461345,0.465000,0.421085,0.045473,-6795364544.221345,4.601185,15.599999,-1.118625,0.621815,0.421085,0.737922,0.737211,0.007630,1.000000,0.000000,-6795364544.271345,0.167630,-0.313095,-1.117113,0.000000,8.287308,0.000000,-5.819030,408.136505,0.199615,0.000000,0.465000,0.614716,8.415757,0.687787,0.343333,-0.289743,-6795364544.461345,0.219042,0.222476,-0.000000,31.658439,17.937129,-0.027772,0.465000,-3.046129,0.164161,-5.085964,-2.812474
3.141593,8.893793,-0.841802,-0.895203,0.000000,0.000000,442.028320,-0.021455,0.000000,0.000000,-7.019852,5.653381,10.000000,-0.306966,0.895363,0.055477,0.704927,31.392310,0.616792,-6.669552,1.000000,1.000000,359.999997,0.000000,0.167652,-0.147065,7.150000,5.721267,-6795364544.461345,0.465000,0.421085,0.044231,-6795364544.171345,4.594385,15.599999,-1.117995,0.615457,0.421085,0.737925,0.737217,0.008586,1.000000,0.000000,-6795364544.221345,0.167643,-0.312941,-1.117113,0.000000,8.288759,0.000000,-5.842807,408.136505,0.199615,0.000000,0.465000,0.614709,8.417138,0.687875,0.373852,-0.288707,-6795364544.461345,0.219030,0.222467,-0.000000,31.659449,17.893448,-0.027772,0.465000,-3.046129,0.163794,-5.085964,-2.172704
3.141593,8.897547,-0.824000,-0.895999,0.000000,0.000000,442.028320,-0.021455,0.000000,0.000000,-7.018400,5.643453,10.000000,-0.306966,0.895461,0.055487,0.704926,31.392137,0.616794,-6.668066,1.000000,1.000000,359.999999,0.000000,0.167659,-0.147434,7.150000,5.721267,-6795364544.461345,0.465000,0.421085,0.045473,-6795364544.121345,4.611437,15.599999,-1.119968,0.633259,0.421085,0.737925,0.737217,0.007935,1.000000,0.000000,-6795364544.171345,0.167651,-0.312910,-1.117113,0.000000,8.289009,0.000000,-5.825703,408.136505,0.199615,0.000000,0.465000,0.614711,8.417406,0.687862,0.335704,-0.289420,-6795364544.461345,0.219019,0.222456,-0.000000,31.659152,17.898838,-0.021455,0.465000,-3.046129,0.163849,-5.085964,-2.172704
3.141593,8.892901,-0.821457,-0.895248,0.000000,0.000000,442.007782,-0.023419,0.000000,0.000000,-7.018310,5.636935,10.000000,-0.306966,0.895407,0.055810,0.704901,31.392743,0.616796,-6.668214,1.000000,1.000000,0.000001,0.000000,0.167656,-0.147226,7.150000,5.721267,-6795364544.461345,0.465000,0.421085,0.047039,-6795364544.071345,4.641358,15.599999,-1.118605,0.671407,0.421085,0.737924,0.737214,0.008179,1.000000,0.000000,-6795364544.121345,0.167653,-0.313027,-1.117113,0.000000,8.288509,0.000000,-5.830626,408.136505,0.199615,0.000000,0.465000,0.614714,8.417079,0.687800,0.340790,-0.290318,-6795364544.461345,0.219024,0.222454,-0.000000,31.658719,17.946726,-0.021455,0.465000,-3.046129,0.164108,-5.085964,-2.371577
3.141593,8.866305,-0.793481,-0.894800,0.000000,0.000000,442.007782,-0.023419,0.000000,0.000000,-7.017416,5.616712,10.000000,-0.306966,0.895327,0.056194,0.704870,31.393100,0.616799,-6.668009,1.000000,1.000000,0.000004,0.000000,0.167658,-0.146573,7.150000,5.721267,-6795364544.461345,0.465000,0.421085,0.047365,-6795364544.021345,4.621539,15.599999,-1.118137,0.629444,0.421085,0.737922,0.737210,0.009095,1.000000,0.000000,-6795364544.071345,0.167655,-0.313159,-1.117113,0.000000,8.288000,0.000000,-5.822799,408.136505,0.199615,0.000000,0.465000,0.614719,8.416766,0.687787,0.343333,-0.290701,-6795364544.461345,0.219025,0.222446,-0.000000,31.658297,17.982500,-0.023419,0.465000,-3.046129,0.164163,-5.085964,-2.371577
3.141593,8.861225,-0.821457,-0.894414,0.000000,0.000000,442.045593,-0.023380,0.000000,0.000000,-7.017707,5.627382,10.000000,-0.306966,0.895219,0.055972,0.704888,31.393013,0.616797,-6.668284,1.000000,1.000000,0.000000,0.000000,0.167662,-0.146518,7.150000,5.721267,-6795364544.461345,0.040000,0.413463,0.045005,-6795364543.971345,4.623449,15.599999,-1.117100,0.645975,0.413463,0.737922,0.737212,0.008789,1.000000,0.000000,-6795364544.021345,0.167654,-0.313071,-1.117113,0.000000,8.288246,0.000000,-5.838640,411.417328,0.199615,0.000000,0.465000,0.614716,8.416884,0.687853,0.361136,-0.289297,-6795364544.021345,0.219026,0.222452,-0.000000,31.659113,17.941342,-0.023419,0.040000,-3.046129,0.163886,-5.085964,-2.367651
3.141593,8.852787,-0.812555,-0.895654,0.000000,0.000000,442.045593,-0.023380,0.000000,0.000000,-7.016996,5.627364,10.000000,-0.306966,0.895316,0.055926,0.704892,31.392607,0.616798,-6.667724,1.000000,1.000000,360.000000,0.000000,0.167665,-0.146550,7.150000,5.721267,-6795364544.021345,0.178000,0.408754,0.045595,-6795364543.921345,4.608441,15.599999,-1.119602,0.618000,0.408754,0.737921,0.737212,0.009095,1.000000,0.000000,-6795364543.971345,0.167654,-0.313034,-1.117113,0.000000,8.288344,0.000000,-5.825379,411.089264,0.199615,0.000000,0.040000,0.614717,8.416956,0.687888,0.343333,-0.289609,-6795364543.961345,0.219020,0.222447,-0.000000,31.659047,17.925407,-0.023380,0.178000,-3.046129,0.163740,-5.085964,-2.367651
3.141593,8.847958,-0.796024,-0.895337,0.000000,0.000000,442.045593,-0.022921,0.000000,0.000000,-7.016536,5.613383,10.000000,-0.306966,0.895304,0.055980,0.704887,31.391561,0.616798,-6.667389,1.000000,1.000000,360.000000,0.000000,0.167662,-0.146454,7.150000,5.721267,-6795364543.961345,0.178000,0.408754,0.045941,-6795364543.871345,4.605315,15.599999,-1.118483,0.625629,0.408754,0.737926,0.737216,0.009074,1.000000,0.000000,-6795364543.921345,0.167650,-0.313036,-1.117113,0.000000,8.288871,0.000000,-5.834364,411.089264,0.199615,0.000000,0.178000,0.614717,8.417527,0.687889,0.363679,-0.289725,-6795364543.961345,0.219012,0.222437,-0.000000,31.657886,17.929479,-0.023380,0.178000,-3.046129,0.163735,-5.085964,-2.321226
3.141593,8.862483,-0.782037,-0.895139,0.000000,0.000000,442.045593,-0.022921,0.000000,0.000000,-7.017065,5.601665,10.000000,-0.306966,0.895279,0.056065,0.704881,31.390704,0.616803,-6.667683,1.000000,1.000000,359.999998,0.000000,0.167648,-0.146837,7.150000,5.721267,-6795364543.961345,0.151000,0.403599,0.046876,-6795364543.821345,4.632740,15.599999,-1.118686,0.659963,0.403599,0.737925,0.737214,0.008362,1.000000,0.000000,-6795364543.871345,0.167642,-0.313124,-1.117113,0.000000,8.288150,0.000000,-5.823063,411.417328,0.199615,0.000000,0.178000,0.614723,8.416852,0.687827,0.335704,-0.290329,-6795364543.861345,0.219010,0.222434,-0.000000,31.656392,17.957792,-0.022921,0.151000,-3.046129,0.163992,-5.085964,-2.321226
