RollGyr,turnRate,TWa,EGPS0,Z3,TW,H1,W3,WValid,E2,GPSTrueCourse,C3,Z2,headingValid,A3,needsInitialization,W2a,EGyr1,staticMode,E3,PitchGPS,GPSVerticalAccuracy,T,W1,GPSAltitudeMSL,SmoothW2,D3,Ta,D1,gLoad,GPSFixQuality,M2,EGPS1,M1,slipSkid,B1,PitchGyr,A1,H2,D2,EGPS3,E0,EGyr2,EGPS2,HeadingGyr,Z1,EGyr0,M3,GroundSpeed,EGyr3,B3,HeadingGPS,Pitch,GPSNACp,Heading,E1,C1,BaroPressureAltitude,H3,C2,A2,W2,GPSHorizontalAccuracy,BaroVerticalSpeed,SmoothW1,B2,RollGPS,Roll,W1a,headingMag,W3a,SmoothGroundSpeed
0.137515,-0.000000,-6795364490.431345,0.707104,-1.000297,-6795364490.331345,-0.006999,-0.012371,1.000000,-0.000491,0.000000,-1.121714,-0.002636,0.000000,-1.122023,0.000000,0.159000,0.002199,1.000000,0.706300,0.131472,17.350000,-6795364490.331345,0.000000,374.015747,0.350971,0.342265,-6795364490.381345,-0.784478,1.000230,1.000000,0.000000,0.001830,0.000000,-0.002912,-0.775679,0.218978,0.006511,-0.024825,0.644398,0.707107,0.707909,-0.000505,0.000207,0.133356,-0.002329,0.707926,0.000000,0.183000,0.706283,0.391654,0.000001,0.217227,9.000000,0.130689,0.002192,0.009053,446.737610,-0.052274,0.045944,0.048545,0.183000,11.650000,-1.252845,0.000000,0.620543,0.165026,0.138063,0.000000,3.141593,-0.012371,0.350971
0.137503,-0.000000,-6795364490.331345,0.707105,-0.999715,-6795364490.331345,-0.009609,-0.012129,1.000000,-0.000484,0.000000,-1.121714,-0.002721,0.000000,-1.121006,0.000000,0.183000,0.002192,1.000000,0.706289,0.124335,17.350000,-6795364490.271345,0.000000,374.015747,0.350971,0.342265,-6795364490.331345,-0.784478,1.000153,1.000000,0.000000,0.001746,0.000000,-0.002897,-0.774407,0.217831,0.006775,-0.010245,0.644398,0.707107,0.707920,-0.000498,0.000212,0.135047,-0.002116,0.707936,0.000000,0.183000,0.706273,0.423444,0.000000,0.215961,9.000000,0.132347,0.002183,0.009053,446.737610,-0.072611,0.045944,0.049013,0.183000,11.650000,-1.228279,0.000000,0.637074,0.158659,0.137924,0.000000,3.141593,-0.012371,0.350971
0.136986,-0.000000,-6795364490.331345,0.707105,-1.000848,-6795364490.231345,-0.023764,-0.012129,1.000000,-0.000476,0.000000,-1.121714,-0.002375,0.000000,-1.123122,0.000000,0.183000,0.002178,1.000000,0.706286,0.107249,17.350000,-6795364490.231345,0.000000,374.015747,0.352851,0.342265,-6795364490.271345,-0.784478,1.000271,1.000000,0.000000,0.001543,0.000000,-0.002830,-0.755333,0.216077,0.007284,-0.003093,0.644398,0.707107,0.707923,-0.000491,0.000219,0.135593,-0.001746,0.707940,0.000000,0.445000,0.706269,0.427259,359.999999,0.213900,9.000000,0.132882,0.002165,0.009053,446.737610,-0.081163,0.045944,0.048504,0.445000,11.650000,-1.228279,0.000000,0.640889,0.142783,0.137099,0.000000,3.141593,-0.012129,0.352851
0.135765,-0.000000,-6795364490.231345,0.707105,-1.000844,-6795364490.231345,-0.022449,-0.011891,1.000000,-0.000487,0.000000,-1.121714,-0.002908,0.000000,-1.122532,0.000000,0.445000,0.002176,1.000000,0.706282,0.105691,17.350000,-6795364490.171345,0.000000,374.015747,0.352851,0.342265,-6795364490.231345,-0.784478,1.000328,1.000000,0.000000,0.001636,0.000000,-0.002860,-0.762963,0.216903,0.006958,-0.050176,0.644398,0.707107,0.707927,-0.000503,0.000331,0.136272,-0.001835,0.707944,0.000000,0.445000,0.706265,0.385296,360.000000,0.214678,9.000000,0.133547,0.002165,0.009053,446.737610,-0.056391,0.045944,0.049501,0.445000,11.650000,-1.204196,0.000000,0.572222,0.159360,0.136235,0.000000,3.141593,-0.012129,0.352851
0.135761,-0.000000,-6795364490.231345,0.707104,-1.001090,-6795364490.131345,-0.009715,-0.011891,1.000000,-0.000476,0.000000,-1.121714,-0.003908,0.000000,-1.122878,0.000000,0.445000,0.002168,1.000000,0.706279,0.124652,17.350000,-6795364490.121345,0.000000,374.343842,0.351514,0.342265,-6795364490.171345,-0.784478,1.000415,1.000000,0.000000,0.002030,0.000000,-0.003007,-0.780765,0.215716,0.006226,-0.020919,0.644398,0.707107,0.707930,-0.000496,0.000492,0.136760,-0.002320,0.707947,0.000000,0.286000,0.706262,0.409457,359.999997,0.213893,9.000000,0.134026,0.002165,0.009053,446.737610,-0.064209,0.045944,0.050864,0.286000,11.650000,-1.204196,0.000000,0.633259,0.204373,0.137131,0.000000,3.141593,-0.011891,0.351514
0.137031,-0.000000,-6795364490.131345,0.707105,-1.000944,-6795364490.131345,-0.002183,-0.006010,1.000000,-0.000466,0.000000,-1.121714,-0.002986,0.000000,-1.122593,0.000000,0.286000,0.002175,1.000000,0.706281,0.094944,17.350000,-6795364490.071345,0.000000,374.343842,0.351514,0.342265,-6795364490.121345,-0.784478,1.000462,1.000000,0.000000,0.001702,0.000000,-0.002965,-0.785852,0.215469,0.007874,-0.031620,0.644398,0.707107,0.707928,-0.000487,0.000531,0.136419,-0.001436,0.707945,0.000000,0.286000,0.706264,0.381481,359.999996,0.213057,9.000000,0.133691,0.002165,0.009053,446.786224,-0.047782,0.045944,0.048891,0.286000,11.650000,-0.608589,0.000000,0.606555,0.180950,0.137906,0.000000,3.141593,-0.011891,0.351514
0.137414,-0.000000,-6795364490.131345,0.707105,-1.000842,-6795364490.031345,-0.012529,-0.006010,1.000000,-0.000461,0.000000,-1.121714,-0.002623,0.000000,-1.122511,0.000000,0.286000,0.002171,1.000000,0.706283,0.094205,17.350000,-6795364490.031345,0.000000,374.671906,0.350464,0.342265,-6795364490.071345,-0.784478,1.000495,1.000000,0.000000,0.001565,0.000000,-0.002915,-0.768049,0.214522,0.007121,-0.036770,0.644398,0.707107,0.707926,-0.000478,0.000402,0.136121,-0.001640,0.707943,0.000000,0.299000,0.706266,0.406913,359.999999,0.212115,9.000000,0.133399,0.002159,0.009053,446.786224,-0.060650,0.045944,0.048748,0.299000,11.650000,-0.608589,0.000000,0.602741,0.159377,0.137851,0.000000,3.141593,-0.006010,0.350464
0.136639,-0.000000,-6795364490.031345,0.707105,-1.000521,-6795364490.031345,-0.024434,-0.013799,1.000000,-0.000467,0.000000,-1.121714,-0.002690,0.000000,-1.122044,0.000000,0.299000,0.002164,1.000000,0.706284,0.123313,17.350000,-6795364489.981345,0.000000,374.671906,0.350464,0.342265,-6795364490.031345,-0.784478,1.000484,1.000000,0.000000,0.001721,0.000000,-0.002896,-0.755333,0.214184,0.006043,-0.041493,0.644398,0.707107,0.707925,-0.000481,0.000200,0.136009,-0.002371,0.707942,0.000000,0.299000,0.706267,0.389111,0.000000,0.212366,9.000000,0.133289,0.002155,0.009053,446.718170,-0.052097,0.045944,0.049013,0.299000,11.650000,-1.397448,0.000000,0.598926,0.155654,0.137017,0.000000,3.141593,-0.006010,0.350464
0.136424,-0.000000,-6795364490.031345,0.707104,-1.000465,-6795364489.931345,-0.012108,-0.013799,1.000000,-0.000468,0.000000,-1.121714,-0.002772,0.000000,-1.122105,0.000000,0.299000,0.002160,1.000000,0.706280,0.145434,17.350000,-6795364489.931345,0.000000,374.343842,0.350935,0.342265,-6795364489.981345,-0.784478,1.000480,1.000000,0.000000,0.001871,0.000000,-0.002887,-0.778222,0.213715,0.005860,-0.027135,0.644398,0.707107,0.707929,-0.000480,0.000077,0.136544,-0.002705,0.707946,0.000000,0.374000,0.706264,0.412000,360.000000,0.212349,9.000000,0.133814,0.002154,0.009053,446.718170,-0.065049,0.045944,0.049114,0.374000,11.650000,-1.397448,0.000000,0.620543,0.157836,0.136850,0.000000,3.141593,-0.013799,0.350935
0.136843,-0.000000,-6795364489.931345,0.707104,-1.000437,-6795364489.931345,-0.000396,-0.014658,1.000000,-0.000456,0.000000,-1.121714,-0.003344,0.000000,-1.122044,0.000000,0.374000,0.002158,1.000000,0.706276,0.130147,17.350000,-6795364489.881345,0.000000,374.343842,0.350935,0.342265,-6795364489.931345,-0.784478,1.000474,1.000000,0.000000,0.001922,0.000000,-0.002957,-0.789666,0.212904,0.006897,-0.011266,0.644398,0.707107,0.707933,-0.000472,0.000316,0.137241,-0.002158,0.707950,0.000000,0.374000,0.706259,0.412000,0.000001,0.211248,9.000000,0.134497,0.002153,0.009053,446.708435,-0.068526,0.045944,0.049989,0.374000,11.650000,-1.484446,0.000000,0.637074,0.181393,0.137732,0.000000,3.141593,-0.013799,0.350935
0.137590,-0.000000,-6795364489.931345,0.707104,-0.999931,-6795364489.831345,-0.003090,-0.014658,1.000000,-0.000450,0.000000,-1.121714,-0.002862,0.000000,-1.121291,0.000000,0.374000,0.002159,1.000000,0.706273,0.124461,17.350000,-6795364489.831345,0.000000,374.343842,0.349576,0.342265,-6795364489.881345,-0.784478,1.000398,1.000000,0.000000,0.001812,0.000000,-0.002927,-0.780765,0.212417,0.006673,-0.023549,0.644398,0.707107,0.707937,-0.000464,0.000276,0.137833,-0.002130,0.707953,0.000000,0.283000,0.706256,0.406913,0.000000,0.210657,9.000000,0.135077,0.002152,0.009053,446.708435,-0.066653,0.045944,0.048911,0.283000,11.650000,-1.484446,0.000000,0.612913,0.169227,0.138221,0.000000,3.141593,-0.014658,0.349576
0.137549,-0.000000,-6795364489.831345,0.707104,-1.000847,-6795364489.831345,-0.013657,-0.003074,1.000000,-0.000450,0.000000,-1.121714,-0.003385,0.000000,-1.122959,0.000000,0.283000,0.002160,1.000000,0.706271,0.129287,17.350000,-6795364489.781345,0.000000,374.343842,0.349576,0.342265,-6795364489.831345,-0.784478,1.000482,1.000000,0.000000,0.001948,0.000000,-0.002994,-0.766778,0.212643,0.006409,-0.039867,0.644398,0.707107,0.707939,-0.000466,0.000353,0.138185,-0.002295,0.707956,0.000000,0.283000,0.706253,0.400555,360.000000,0.210975,9.000000,0.135422,0.002156,0.009053,446.805664,-0.062076,0.045944,0.050050,0.283000,11.650000,-0.311350,0.000000,0.595111,0.186425,0.138525,0.000000,3.141593,-0.014658,0.349576
0.138005,-0.000000,-6795364489.831345,0.707104,-0.999739,-6795364489.731345,-0.010648,-0.003074,1.000000,-0.000455,0.000000,-1.121714,-0.002710,0.000000,-1.120802,0.000000,0.283000,0.002167,1.000000,0.706267,0.143062,17.350000,-6795364489.731345,0.000000,374.343842,0.347244,0.342265,-6795364489.781345,-0.784478,1.000361,1.000000,0.000000,0.001899,0.000000,-0.002937,-0.775679,0.213281,0.005982,-0.046286,0.644398,0.707107,0.707942,-0.000467,0.000133,0.138780,-0.002599,0.707959,0.000000,0.233000,0.706250,0.409457,0.000001,0.211876,9.000000,0.136005,0.002162,0.009053,446.805664,-0.067051,0.045944,0.048626,0.233000,11.650000,-0.311350,0.000000,0.592568,0.164642,0.138536,0.000000,3.141593,-0.003074,0.347244
0.139222,-0.000000,-6795364489.731345,0.707104,-1.000706,-6795364489.731345,0.013502,-0.003014,1.000000,-0.000449,0.000000,-1.121714,-0.002390,0.000000,-1.122898,0.000000,0.233000,0.002171,1.000000,0.706267,0.167957,17.350000,-6795364489.681345,0.000000,374.343842,0.347244,0.342265,-6795364489.731345,-0.784478,1.000437,1.000000,0.000000,0.001932,0.000000,-0.002869,-0.808741,0.212614,0.005310,-0.014889,0.644398,0.707107,0.707942,-0.000456,-0.000140,0.138796,-0.003120,0.707959,0.000000,0.233000,0.706250,0.392926,0.000002,0.211720,9.000000,0.136020,0.002166,0.009053,446.805664,-0.055784,0.045944,0.048524,0.233000,11.650000,-0.305245,0.000000,0.640889,0.145198,0.139340,0.000000,3.141593,-0.003074,0.347244
0.138463,-0.000000,-6795364489.731345,0.707105,-0.999666,-6795364489.631345,-0.014784,-0.003014,1.000000,-0.000457,0.000000,-1.121714,-0.002210,0.000000,-1.120762,0.000000,0.233000,0.002169,1.000000,0.706268,0.153397,17.350000,-6795364489.621345,0.000000,374.343842,0.345399,0.342265,-6795364489.681345,-0.784478,1.000315,1.000000,0.000000,0.001762,0.000000,-0.002795,-0.757876,0.213134,0.006429,-0.023658,0.644398,0.707107,0.707941,-0.000463,-0.000131,0.138607,-0.002568,0.707958,0.000000,0.255000,0.706251,0.378938,360.000000,0.211939,9.000000,0.135835,0.002161,0.009053,446.805664,-0.043063,0.045944,0.048301,0.255000,11.650000,-0.305245,0.000000,0.615457,0.132213,0.138336,0.000000,3.141593,-0.003014,0.345399
0.138021,-0.000000,-6795364489.631345,0.707104,-0.999055,-6795364489.631345,-0.006521,-0.010863,1.000000,-0.000452,0.000000,-1.121714,-0.003222,0.000000,-1.120212,0.000000,0.255000,0.002165,1.000000,0.706267,0.136742,17.350000,-6795364489.571345,0.000000,374.343842,0.345399,0.342265,-6795364489.621345,-0.784478,1.000163,1.000000,0.000000,0.001887,0.000000,-0.002882,-0.782037,0.212982,0.006653,-0.021004,0.644398,0.707107,0.707942,-0.000465,0.000199,0.138821,-0.002260,0.707960,0.000000,0.255000,0.706249,0.408185,0.000002,0.211457,9.000000,0.136045,0.002160,0.009053,446.737610,-0.059656,0.045944,0.049989,0.255000,11.650000,-1.100053,0.000000,0.621815,0.168991,0.138639,0.000000,3.141593,-0.003014,0.345399
0.137954,-0.000000,-6795364489.631345,0.707105,-0.999393,-6795364489.531345,-0.017349,-0.010863,1.000000,-0.000448,0.000000,-1.121714,-0.002780,0.000000,-1.121087,0.000000,0.255000,0.002164,1.000000,0.706269,0.104251,17.350000,-6795364489.531345,0.000000,374.015747,0.344211,0.342265,-6795364489.571345,-0.784478,1.000100,1.000000,0.000000,0.001645,0.000000,-0.002853,-0.762963,0.212874,0.007609,-0.035583,0.644398,0.707107,0.707940,-0.000465,0.000358,0.138405,-0.001576,0.707957,0.000000,0.286000,0.706252,0.399284,360.000000,0.210701,9.000000,0.135637,0.002154,0.009053,446.737610,-0.058920,0.045944,0.048830,0.286000,11.650000,-1.100053,0.000000,0.600197,0.162273,0.138437,0.000000,3.141593,-0.010863,0.344211
0.138755,-0.000000,-6795364489.531345,0.707105,-1.000249,-6795364489.531345,0.006168,-0.011779,1.000000,-0.000438,0.000000,-1.121714,-0.002921,0.000000,-1.122288,0.000000,0.286000,0.002164,1.000000,0.706270,0.110370,17.350000,-6795364489.481345,0.000000,374.015747,0.344211,0.342265,-6795364489.531345,-0.784478,1.000152,1.000000,0.000000,0.001704,0.000000,-0.002865,-0.801111,0.211951,0.006653,-0.025128,0.644398,0.707107,0.707939,-0.000454,0.000342,0.138199,-0.001973,0.707956,0.000000,0.286000,0.706253,0.389111,360.000000,0.209919,9.000000,0.135436,0.002154,0.009053,446.727875,-0.051180,0.045944,0.049318,0.286000,11.650000,-1.192882,0.000000,0.621815,0.165823,0.139294,0.000000,3.141593,-0.010863,0.344211
0.138895,-0.000000,-6795364489.531345,0.707104,-0.999973,-6795364489.431345,-0.008197,-0.011779,1.000000,-0.000450,0.000000,-1.121714,-0.002782,0.000000,-1.121453,0.000000,0.286000,0.002173,1.000000,0.706270,0.144816,17.350000,-6795364489.431345,0.000000,373.687683,0.343827,0.342265,-6795364489.481345,-0.784478,1.000122,1.000000,0.000000,0.001889,0.000000,-0.002851,-0.770592,0.213269,0.005534,-0.067131,0.644398,0.707107,0.707939,-0.000462,0.000102,0.138238,-0.002785,0.707956,0.000000,0.325000,0.706253,0.396741,0.000001,0.211899,9.000000,0.135473,0.002167,0.009053,446.727875,-0.055880,0.045944,0.048992,0.325000,11.650000,-1.192882,0.000000,0.556963,0.161339,0.139342,0.000000,3.141593,-0.011779,0.343827
0.138598,-0.000000,-6795364489.431345,0.707104,-1.000801,-6795364489.431345,-0.015016,-0.000377,1.000000,-0.000466,0.000000,-1.121714,-0.002068,0.000000,-1.122959,0.000000,0.325000,0.002178,1.000000,0.706276,0.166138,17.350000,-6795364489.381345,0.000000,373.687683,0.343827,0.342265,-6795364489.431345,-0.784478,1.000226,1.000000,0.000000,0.001835,0.000000,-0.002742,-0.766778,0.214452,0.005493,-0.051148,0.644398,0.707107,0.707934,-0.000471,-0.000215,0.137349,-0.003062,0.707950,0.000000,0.325000,0.706259,0.370037,0.000003,0.213486,9.000000,0.134602,0.002171,0.009053,446.824036,-0.037390,0.045944,0.047975,0.325000,11.650000,-0.038214,0.000000,0.598926,0.131292,0.138451,0.000000,3.141593,-0.011779,0.343827
0.138357,-0.000000,-6795364489.431345,0.707104,-0.999868,-6795364489.331345,-0.002041,-0.000377,1.000000,-0.000469,0.000000,-1.121714,-0.003147,0.000000,-1.120965,0.000000,0.325000,0.002187,1.000000,0.706278,0.131831,17.350000,-6795364489.331345,0.000000,373.687683,0.341691,0.342265,-6795364489.381345,-0.784478,1.000150,1.000000,0.000000,0.001836,0.000000,-0.002829,-0.788395,0.216171,0.007243,-0.053811,0.644398,0.707107,0.707931,-0.000483,0.000209,0.136890,-0.002044,0.707948,0.000000,0.237000,0.706261,0.389111,0.000005,0.214484,9.000000,0.134153,0.002180,0.009053,446.824036,-0.045633,0.045944,0.049969,0.237000,11.650000,-0.038214,0.000000,0.587481,0.165630,0.138901,0.000000,3.141593,-0.000377,0.341691
0.137984,-0.000000,-6795364489.331345,0.707104,-0.999162,-6795364489.331345,-0.018450,-0.008278,1.000000,-0.000475,0.000000,-1.121714,-0.003729,0.000000,-1.120273,0.000000,0.237000,0.002193,1.000000,0.706287,0.130083,17.350000,-6795364489.281345,0.000000,373.687683,0.341691,0.342265,-6795364489.331345,-0.784478,1.000021,1.000000,0.000000,0.002033,0.000000,-0.002944,-0.759148,0.217521,0.006409,-0.060820,0.644398,0.707107,0.707922,-0.000493,0.000428,0.135501,-0.002255,0.707939,0.000000,0.237000,0.706270,0.358592,0.000002,0.215771,9.000000,0.132792,0.002190,0.009053,446.755981,-0.026815,0.045944,0.050356,0.237000,11.650000,-0.838257,0.000000,0.579852,0.199387,0.139210,0.000000,3.141593,-0.000377,0.341691
0.138085,-0.000000,-6795364489.331345,0.707104,-1.000028,-6795364489.231345,-0.022667,-0.008278,1.000000,-0.000484,0.000000,-1.121714,-0.002958,0.000000,-1.122064,0.000000,0.237000,0.002200,1.000000,0.706290,0.135935,17.350000,-6795364489.231345,0.000000,373.687683,0.335057,0.342265,-6795364489.281345,-0.784478,1.000059,1.000000,0.000000,0.001940,0.000000,-0.002913,-0.760420,0.218598,0.006266,-0.056640,0.644398,0.707107,0.707919,-0.000499,0.000262,0.135003,-0.002416,0.707936,0.000000,0.010000,0.706273,0.391654,0.000001,0.216944,9.000000,0.132303,0.002195,0.009053,446.755981,-0.044082,0.045944,0.048911,0.010000,11.650000,-0.838257,0.000000,0.587481,0.178465,0.138890,0.000000,3.141593,-0.008278,0.335057
0.137789,-0.000000,-6795364489.231345,0.707103,-1.000162,-6795364489.231345,-0.022274,-0.010249,1.000000,-0.000486,0.000000,-1.121714,-0.002948,0.000000,-1.121860,0.000000,0.010000,0.002192,1.000000,0.706287,0.178743,17.350000,-6795364489.181345,0.000000,373.687683,0.335057,0.342265,-6795364489.231345,-0.784478,1.000075,1.000000,0.000000,0.002163,0.000000,-0.002916,-0.762963,0.217536,0.004700,-0.012003,0.644398,0.707107,0.707922,-0.000495,-0.000043,0.135526,-0.003440,0.707939,0.000000,0.010000,0.706270,0.415815,0.000001,0.216759,9.000000,0.132816,0.002191,0.009053,446.737610,-0.064425,0.045944,0.049257,0.010000,11.650000,-1.037908,0.000000,0.648518,0.171746,0.138467,0.000000,3.141593,-0.008278,0.335057
0.136662,-0.000000,-6795364489.231345,0.707103,-0.999390,-6795364489.131345,-0.036327,-0.010249,1.000000,-0.000491,0.000000,-1.121714,-0.003372,0.000000,-1.120518,0.000000,0.010000,0.002187,1.000000,0.706284,0.164557,17.350000,-6795364489.131345,0.000000,373.687683,0.332256,0.342265,-6795364489.181345,-0.784478,0.999973,1.000000,0.000000,0.002168,0.000000,-0.002980,-0.742617,0.217859,0.006266,-0.022137,0.644398,0.707107,0.707925,-0.000504,0.000137,0.135897,-0.002764,0.707941,0.000000,0.195000,0.706268,0.401827,0.000001,0.216792,9.000000,0.133180,0.002187,0.009053,446.737610,-0.061577,0.045944,0.049888,0.195000,11.650000,-1.037908,0.000000,0.615457,0.186837,0.137665,0.000000,3.141593,-0.010249,0.332256
0.136500,-0.000000,-6795364489.131345,0.707103,-1.001131,-6795364489.131345,-0.023433,-0.010048,1.000000,-0.000489,0.000000,-1.121714,-0.004205,0.000000,-1.123630,0.000000,0.195000,0.002190,1.000000,0.706290,0.146013,17.350000,-6795364489.081345,0.000000,373.687683,0.332256,0.342265,-6795364489.131345,-0.784478,1.000164,1.000000,0.000000,0.002286,0.000000,-0.003137,-0.766778,0.218542,0.006531,-0.035091,0.644398,0.707107,0.707919,-0.000509,0.000484,0.135000,-0.002412,0.707936,0.000000,0.195000,0.706273,0.366222,0.000003,0.217089,9.000000,0.132301,0.002192,0.009053,446.737610,-0.036322,0.045944,0.051149,0.195000,11.650000,-1.017557,0.000000,0.602741,0.224525,0.138259,0.000000,3.141593,-0.010249,0.332256
0.137684,-0.000000,-6795364489.131345,0.707104,-1.000080,-6795364489.031345,-0.011648,-0.010048,1.000000,-0.000491,0.000000,-1.121714,-0.003504,0.000000,-1.121169,0.000000,0.195000,0.002208,1.000000,0.706294,0.126143,17.350000,-6795364489.031345,0.000000,373.359589,0.326271,0.342265,-6795364489.081345,-0.784478,1.000110,1.000000,0.000000,0.002061,0.000000,-0.003144,-0.778222,0.220167,0.006918,-0.061664,0.644398,0.707107,0.707915,-0.000512,0.000504,0.134330,-0.002053,0.707932,0.000000,0.033000,0.706277,0.381481,360.000000,0.218285,9.000000,0.131645,0.002205,0.009053,446.737610,-0.040429,0.045944,0.049521,0.033000,11.650000,-1.017557,0.000000,0.569679,0.207892,0.139086,0.000000,3.141593,-0.010048,0.326271
0.139487,-0.000000,-6795364489.031345,0.707104,-0.999592,-6795364489.031345,0.007826,-0.005458,1.000000,-0.000487,0.000000,-1.121714,-0.003403,0.000000,-1.120884,0.000000,0.033000,0.002226,1.000000,0.706294,0.114824,17.350000,-6795364488.981345,0.000000,373.359589,0.326271,0.342265,-6795364489.031345,-0.784478,1.000037,1.000000,0.000000,0.001936,0.000000,-0.003166,-0.801111,0.221383,0.006958,-0.062083,0.644398,0.707107,0.707915,-0.000508,0.000519,0.134261,-0.001919,0.707931,0.000000,0.033000,0.706278,0.396741,360.000000,0.219251,9.000000,0.131577,0.002220,0.009053,446.775421,-0.052171,0.045944,0.049684,0.033000,11.650000,-0.552720,0.000000,0.579852,0.198892,0.140673,0.000000,3.141593,-0.010048,0.326271
0.140334,-0.000000,-6795364489.031345,0.707105,-0.999625,-6795364488.931345,-0.005814,-0.005458,1.000000,-0.000490,0.000000,-1.121714,-0.003314,0.000000,-1.121169,0.000000,0.033000,0.002241,1.000000,0.706295,0.090522,17.350000,-6795364488.921345,0.000000,373.359589,0.325065,0.342265,-6795364488.981345,-0.784478,0.999998,1.000000,0.000000,0.001747,0.000000,-0.003177,-0.773136,0.223007,0.007731,-0.062719,0.644398,0.707107,0.707914,-0.000513,0.000630,0.134171,-0.001398,0.707931,0.000000,0.266000,0.706278,0.378938,359.999999,0.220357,9.000000,0.131489,0.002232,0.009053,446.775421,-0.043085,0.045944,0.049603,0.266000,11.650000,-0.552720,0.000000,0.579852,0.192638,0.141377,0.000000,3.141593,-0.005458,0.325065
0.140061,-0.000000,-6795364488.931345,0.707105,-1.000888,-6795364488.931345,-0.033080,-0.001962,1.000000,-0.000489,0.000000,-1.121714,-0.002944,0.000000,-1.123203,0.000000,0.266000,0.002236,1.000000,0.706300,0.084420,17.350000,-6795364488.881345,0.000000,373.359589,0.325065,0.342265,-6795364488.921345,-0.784478,1.000141,1.000000,0.000000,0.001606,0.000000,-0.003137,-0.740074,0.222434,0.007447,-0.052055,0.644398,0.707107,0.707909,-0.000511,0.000564,0.133261,-0.001429,0.707925,0.000000,0.266000,0.706284,0.385296,359.999999,0.219673,9.000000,0.130597,0.002224,0.009053,446.804596,-0.044182,0.045944,0.049135,0.266000,11.650000,-0.198685,0.000000,0.595111,0.175769,0.140772,0.000000,3.141593,-0.005458,0.325065
