E2,A1,GPSTrueCourse,C2,WValid,SmoothGroundSpeed,GPSFixQuality,TW,EGPS2,B3,W2,Pitch,C1,GPSHorizontalAccuracy,H1,RollGyr,needsInitialization,D3,HeadingGPS,EGyr3,gLoad,Z2,W3a,B2,GPSNACp,GPSAltitudeMSL,TWa,Roll,W1,A2,W1a,staticMode,PitchGyr,W2a,EGPS0,B1,M2,W3,T,E3,A3,M1,Heading,D1,BaroVerticalSpeed,RollGPS,HeadingGyr,BaroPressureAltitude,PitchGPS,C3,SmoothW1,M3,D2,slipSkid,turnRate,Z1,headingValid,EGPS3,Ta,H3,headingMag,EGyr2,EGyr0,GroundSpeed,SmoothW2,EGPS1,E0,EGyr1,H2,E1,Z3,GPSVerticalAccuracy
-0.000288,0.005615,0.000000,0.045944,1.000000,0.364210,1.000000,-6795364427.571345,-0.000053,0.381481,0.428000,0.184422,0.009053,6.050000,-0.014032,0.137530,0.000000,0.342265,0.000000,0.706567,0.998633,-0.002595,-0.005333,0.615457,10.000000,377.296600,-6795364427.571345,0.137935,0.000000,0.048545,0.000000,1.000000,0.184792,0.428000,0.707104,-0.765506,0.000000,-0.005333,-6795364427.511345,0.706578,-1.118931,0.000000,0.085700,-0.784478,-0.540104,0.157767,0.087448,446.550690,0.166311,-1.121714,0.000000,0.000000,0.644398,-0.003121,-0.000000,-0.002931,0.000000,0.707107,-6795364427.561345,-0.033218,3.141593,-0.000293,0.707643,0.428000,0.364210,0.002000,0.707633,0.001989,-0.023652,0.001989,-0.997612,12.200001
-0.000287,0.006348,0.000000,0.045944,1.000000,0.360226,1.000000,-6795364427.471345,0.000224,0.373852,0.165000,0.184072,0.009053,6.050000,-0.022118,0.136834,0.000000,0.342265,0.000002,0.706568,0.998546,-0.003519,-0.005333,0.644704,10.000000,377.296600,-6795364427.571345,0.137873,0.000000,0.050233,0.000000,1.000000,0.184717,0.428000,0.707104,-0.759148,0.000000,-0.001840,-6795364427.461345,0.706579,-1.119053,0.000000,0.085550,-0.784478,-0.186319,0.188784,0.087296,446.579865,0.152533,-1.121714,0.000000,0.000000,0.644398,-0.003201,-0.000000,-0.002553,0.000000,0.707107,-6795364427.511345,-0.031905,3.141593,-0.000297,0.707642,0.165000,0.360226,0.002106,0.707632,0.001984,-0.005977,0.001986,-0.997722,12.200001
-0.000292,0.005737,0.000000,0.045944,1.000000,0.360226,1.000000,-6795364427.471345,0.000132,0.396741,0.165000,0.185272,0.009053,6.050000,-0.011333,0.137314,0.000000,0.342265,0.000001,0.706563,0.998591,-0.003088,-0.001840,0.595111,10.000000,377.296600,-6795364427.471345,0.138180,0.000000,0.049155,0.000000,1.000000,0.185802,0.165000,0.707104,-0.778222,0.000000,-0.001840,-6795364427.411345,0.706574,-1.120477,0.000000,0.086247,-0.784478,-0.186319,0.180651,0.088007,446.579865,0.159324,-1.121714,0.000000,0.000000,0.644398,-0.003172,-0.000000,-0.002828,0.000000,0.707107,-6795364427.461345,-0.049048,3.141593,-0.000301,0.707647,0.165000,0.360226,0.002098,0.707636,0.001994,-0.034705,0.001996,-0.998611,12.200001
-0.000296,0.006714,0.000000,0.045944,1.000000,0.360762,1.000000,-6795364427.371345,0.000113,0.385296,0.387000,0.184680,0.009053,6.050000,-0.034724,0.136451,0.000000,0.342265,359.999999,0.706561,0.998867,-0.002612,-0.001840,0.648518,10.000000,377.296600,-6795364427.471345,0.136899,0.000000,0.048708,0.000000,1.000000,0.185581,0.165000,0.707104,-0.740074,0.000000,-0.003938,-6795364427.361345,0.706572,-1.123142,0.000000,0.086700,-0.784478,-0.398751,0.158886,0.088469,446.561493,0.140568,-1.121714,0.000000,0.000000,0.644398,-0.003095,-0.000000,-0.002314,0.000000,0.707107,-6795364427.411345,-0.044441,3.141593,-0.000305,0.707650,0.387000,0.360762,0.001848,0.707639,0.001987,-0.006297,0.001984,-1.000532,12.200001
-0.000293,0.006185,0.000000,0.045944,1.000000,0.360762,1.000000,-6795364427.371345,0.000032,0.386568,0.387000,0.183442,0.009053,6.050000,-0.018604,0.135976,0.000000,0.342265,360.000000,0.706558,0.998933,-0.002471,-0.003938,0.656148,10.000000,377.296600,-6795364427.371345,0.136191,0.000000,0.048626,0.000000,1.000000,0.184295,0.387000,0.707105,-0.773136,0.000000,-0.003938,-6795364427.311345,0.706569,-1.121087,0.000000,0.087117,-0.784478,-0.398751,0.146770,0.088895,446.561493,0.141645,-1.121714,0.000000,0.000000,0.644398,-0.003026,-0.000000,-0.002480,0.000000,0.707107,-6795364427.361345,-0.043917,3.141593,-0.000300,0.707652,0.387000,0.360762,0.001780,0.707641,0.001976,0.007598,0.001972,-0.999823,12.200001
-0.000294,0.005493,0.000000,0.045944,1.000000,0.365946,1.000000,-6795364427.271345,-0.000015,0.373852,0.620000,0.183217,0.009053,6.050000,-0.015482,0.135423,0.000000,0.342265,359.999999,0.706558,0.998877,-0.002854,-0.003938,0.633259,10.000000,376.968506,-6795364427.371345,0.135887,0.000000,0.049257,0.000000,1.000000,0.183668,0.387000,0.707104,-0.770592,0.000000,0.000533,-6795364427.261345,0.706569,-1.119785,0.000000,0.087115,-0.784478,0.053950,0.158647,0.088893,446.599304,0.161123,-1.121714,0.000000,0.000000,0.644398,-0.003026,-0.000000,-0.002954,0.000000,0.707107,-6795364427.311345,-0.035507,3.141593,-0.000299,0.707652,0.620000,0.365946,0.001973,0.707641,0.001969,-0.004607,0.001969,-0.998812,12.200001
-0.000290,0.006470,0.000000,0.045944,1.000000,0.365946,1.000000,-6795364427.271345,0.000190,0.384025,0.620000,0.183079,0.009053,6.050000,-0.007483,0.135519,0.000000,0.342265,0.000001,0.706557,0.998870,-0.003275,0.000533,0.628173,10.000000,376.968506,-6795364427.271345,0.136390,0.000000,0.049766,0.000000,1.000000,0.183789,0.620000,0.707104,-0.780765,0.000000,0.000533,-6795364427.211345,0.706568,-1.120233,0.000000,0.087350,-0.784478,0.053950,0.179100,0.089132,446.599304,0.148328,-1.121714,0.000000,0.000000,0.644398,-0.003070,-0.000000,-0.002490,0.000000,0.707107,-6795364427.261345,-0.040302,3.141593,-0.000299,0.707654,0.620000,0.365946,0.002020,0.707643,0.001970,-0.011534,0.001971,-0.998805,12.200001
-0.000281,0.006775,0.000000,0.045944,1.000000,0.374667,1.000000,-6795364427.171345,0.000240,0.377667,0.802000,0.182277,0.009053,6.050000,-0.001484,0.136322,0.000000,0.342265,360.000000,0.706556,0.998842,-0.002899,0.000533,0.640889,10.000000,376.640442,-6795364427.271345,0.136998,0.000000,0.048952,0.000000,1.000000,0.183320,0.620000,0.707104,-0.785852,0.000000,0.000522,-6795364427.161345,0.706567,-1.120029,0.000000,0.087414,-0.784478,0.052892,0.170170,0.089198,446.599304,0.131223,-1.121714,0.000000,0.000000,0.644398,-0.003037,-0.000000,-0.002159,0.000000,0.707107,-6795364427.211345,-0.036958,3.141593,-0.000292,0.707654,0.802000,0.374667,0.001860,0.707643,0.001972,-0.004901,0.001970,-0.998657,12.200001
-0.000283,0.006348,0.000000,0.045944,1.000000,0.374667,1.000000,-6795364427.171345,-0.000014,0.366222,0.802000,0.181794,0.009053,6.050000,-0.015644,0.136221,0.000000,0.342265,0.000000,0.706558,0.998878,-0.001982,0.000522,0.630716,10.000000,376.640442,-6795364427.171345,0.136108,0.000000,0.047690,0.000000,1.000000,0.182792,0.802000,0.707105,-0.762963,0.000000,0.000522,-6795364427.111345,0.706569,-1.120762,0.000000,0.087045,-0.784478,0.052892,0.130624,0.088821,446.599304,0.132907,-1.121714,0.000000,0.000000,0.644398,-0.002892,-0.000000,-0.002330,0.000000,0.707107,-6795364427.161345,-0.028113,3.141593,-0.000289,0.707652,0.802000,0.374667,0.001626,0.707641,0.001968,-0.010354,0.001961,-0.999035,12.200001
-0.000272,0.006409,0.000000,0.045944,1.000000,0.377374,1.000000,-6795364427.071345,0.000193,0.331889,0.510000,0.180607,0.009053,6.050000,0.001670,0.136192,0.000000,0.342265,360.000000,0.706569,0.999136,-0.003153,0.000522,0.656148,10.000000,376.640442,-6795364427.171345,0.136778,0.000000,0.050111,0.000000,1.000000,0.181553,0.802000,0.707104,-0.793481,0.000000,-0.001747,-6795364427.061345,0.706580,-1.123203,0.000000,0.085347,-0.784478,-0.176942,0.165551,0.087089,446.579865,0.134291,-1.121714,0.000000,0.000000,0.644398,-0.002968,-0.000000,-0.002356,0.000000,0.707107,-6795364427.111345,-0.000891,3.141593,-0.000281,0.707641,0.510000,0.377374,0.001850,0.707631,0.001960,0.004815,0.001958,-1.000731,12.200001
-0.000266,0.007162,0.000000,0.045944,1.000000,0.377374,1.000000,-6795364427.071345,0.000338,0.373852,0.510000,0.179832,0.009053,6.050000,-0.009401,0.136312,0.000000,0.342265,0.000000,0.706573,0.999021,-0.003007,-0.001747,0.625629,10.000000,376.640442,-6795364427.071345,0.136993,0.000000,0.049155,0.000000,1.000000,0.181144,0.510000,0.707105,-0.770592,0.000000,-0.001747,-6795364427.011345,0.706584,-1.119338,0.000000,0.084760,-0.784478,-0.176942,0.170416,0.086489,446.579865,0.115565,-1.121714,0.000000,0.000000,0.644398,-0.002966,-0.000000,-0.001875,0.000000,0.707107,-6795364427.061345,-0.022818,3.141593,-0.000278,0.707638,0.510000,0.377374,0.001765,0.707627,0.001959,-0.010778,0.001955,-0.998811,12.200001
-0.000259,0.006043,0.000000,0.045944,1.000000,0.377487,1.000000,-6795364426.971345,0.000270,0.370037,0.383000,0.179115,0.009053,6.050000,-0.007357,0.136629,0.000000,0.342265,360.000000,0.706575,0.998909,-0.003105,-0.001747,0.640889,10.000000,376.312347,-6795364427.071345,0.137414,0.000000,0.049379,0.000000,1.000000,0.180073,0.510000,0.707104,-0.778222,0.000000,-0.008491,-6795364426.961345,0.706586,-1.119236,0.000000,0.084356,-0.784478,-0.859861,0.175901,0.086077,446.521515,0.132210,-1.121714,0.000000,0.000000,0.644398,-0.002985,-0.000000,-0.002428,0.000000,0.707107,-6795364427.011345,-0.026334,3.141593,-0.000270,0.707635,0.383000,0.377487,0.001901,0.707624,0.001954,-0.004893,0.001953,-0.998172,12.200001
-0.000263,0.005493,0.000000,0.045944,1.000000,0.377487,1.000000,-6795364426.971345,0.000075,0.391654,0.383000,0.179680,0.009053,6.050000,-0.017553,0.136543,0.000000,0.342265,0.000000,0.706573,0.998971,-0.002923,-0.008491,0.615457,10.000000,376.312347,-6795364426.971345,0.137214,0.000000,0.049114,0.000000,1.000000,0.180125,0.383000,0.707104,-0.762963,0.000000,-0.008491,-6795364426.911345,0.706583,-1.121087,0.000000,0.084786,-0.784478,-0.859861,0.170101,0.086516,446.521515,0.157888,-1.121714,0.000000,0.000000,0.644398,-0.002971,-0.000000,-0.002945,0.000000,0.707107,-6795364426.961345,-0.043150,3.141593,-0.000270,0.707638,0.383000,0.377487,0.002024,0.707627,0.001954,-0.020295,0.001955,-0.999124,12.200001
-0.000267,0.006409,0.000000,0.045944,1.000000,0.375937,1.000000,-6795364426.871345,0.000128,0.373852,0.300000,0.179826,0.009053,6.050000,-0.020508,0.136194,0.000000,0.342265,0.000000,0.706572,0.999032,-0.002956,-0.008491,0.629444,10.000000,376.640442,-6795364426.971345,0.136862,0.000000,0.049257,0.000000,1.000000,0.180457,0.383000,0.707104,-0.762963,0.000000,-0.010584,-6795364426.861345,0.706583,-1.121128,0.000000,0.084824,-0.784478,-1.071798,0.169644,0.086555,446.502075,0.148887,-1.121714,0.000000,0.000000,0.644398,-0.002971,-0.000000,-0.002530,0.000000,0.707107,-6795364426.911345,-0.035343,3.141593,-0.000275,0.707638,0.300000,0.375937,0.001966,0.707627,0.001954,-0.015643,0.001954,-0.999444,12.200001
-0.000262,0.006185,0.000000,0.045944,1.000000,0.375937,1.000000,-6795364426.871345,0.000198,0.376395,0.300000,0.179721,0.009053,6.050000,-0.005386,0.136599,0.000000,0.342265,0.000000,0.706572,0.998986,-0.003185,-0.010584,0.633259,10.000000,376.640442,-6795364426.871345,0.137442,0.000000,0.049562,0.000000,1.000000,0.180397,0.300000,0.707104,-0.785852,0.000000,-0.010584,-6795364426.811345,0.706583,-1.119989,0.000000,0.084834,-0.784478,-1.071798,0.178778,0.086565,446.502075,0.146621,-1.121714,0.000000,0.000000,0.644398,-0.003003,-0.000000,-0.002539,0.000000,0.707107,-6795364426.861345,-0.034800,3.141593,-0.000272,0.707638,0.300000,0.375937,0.002008,0.707627,0.001956,-0.011506,0.001957,-0.998836,12.200001
-0.000256,0.006653,0.000000,0.045944,1.000000,0.373958,1.000000,-6795364426.771345,0.000199,0.370037,0.277000,0.179585,0.009053,6.050000,0.004525,0.137673,0.000000,0.342265,359.999999,0.706574,0.999007,-0.002817,-0.010584,0.625629,10.000000,376.312347,-6795364426.871345,0.138253,0.000000,0.048891,0.000000,1.000000,0.180506,0.300000,0.707104,-0.793481,0.000000,-0.011506,-6795364426.761345,0.706584,-1.120701,0.000000,0.084632,-0.784478,-1.165180,0.166724,0.086359,446.492340,0.134454,-1.121714,0.000000,0.000000,0.644398,-0.002969,-0.000000,-0.002254,0.000000,0.707107,-6795364426.811345,-0.030452,3.141593,-0.000266,0.707637,0.277000,0.373958,0.001858,0.707626,0.001963,-0.015783,0.001961,-0.999083,12.200001
-0.000254,0.006063,0.000000,0.045944,1.000000,0.373958,1.000000,-6795364426.771345,0.000066,0.396741,0.277000,0.179627,0.009053,6.050000,0.003787,0.138450,0.000000,0.342265,0.000000,0.706570,0.998971,-0.002557,-0.011506,0.625629,10.000000,376.312347,-6795364426.771345,0.138734,0.000000,0.048626,0.000000,1.000000,0.180394,0.277000,0.707104,-0.788395,0.000000,-0.011506,-6795364426.711345,0.706580,-1.120111,0.000000,0.085283,-0.784478,-1.165180,0.152701,0.087024,446.492340,0.142042,-1.121714,0.000000,0.000000,0.644398,-0.002917,-0.000000,-0.002533,0.000000,0.707107,-6795364426.761345,-0.047795,3.141593,-0.000260,0.707641,0.277000,0.373958,0.001819,0.707630,0.001967,-0.016302,0.001964,-0.998779,12.200001
-0.000247,0.006714,0.000000,0.045944,1.000000,0.376679,1.000000,-6795364426.671345,0.000081,0.370037,0.510000,0.178456,0.009053,6.050000,-0.003397,0.138570,0.000000,0.342265,360.000000,0.706570,0.998932,-0.002456,-0.011506,0.656148,10.000000,376.312347,-6795364426.771345,0.138687,0.000000,0.048585,0.000000,1.000000,0.179417,0.277000,0.707105,-0.778222,0.000000,-0.013540,-6795364426.661345,0.706581,-1.120029,0.000000,0.085213,-0.784478,-1.371129,0.144441,0.086952,446.472900,0.131378,-1.121714,0.000000,0.000000,0.644398,-0.002867,-0.000000,-0.002210,0.000000,0.707107,-6795364426.711345,-0.033390,3.141593,-0.000254,0.707640,0.510000,0.376679,0.001702,0.707630,0.001962,0.004123,0.001957,-0.998640,12.200001
-0.000243,0.005656,0.000000,0.045944,1.000000,0.376679,1.000000,-6795364426.671345,0.000037,0.386568,0.510000,0.177634,0.009053,6.050000,-0.010988,0.138143,0.000000,0.342265,359.999999,0.706568,0.998916,-0.002826,-0.013540,0.648518,10.000000,376.312347,-6795364426.671345,0.138516,0.000000,0.049237,0.000000,1.000000,0.178181,0.510000,0.707104,-0.770592,0.000000,-0.013540,-6795364426.611345,0.706579,-1.120233,0.000000,0.085508,-0.784478,-1.371129,0.156812,0.087253,446.472900,0.150819,-1.121714,0.000000,0.000000,0.644398,-0.002879,-0.000000,-0.002774,0.000000,0.707107,-6795364426.661345,-0.040805,3.141593,-0.000249,0.707642,0.510000,0.376679,0.001898,0.707632,0.001952,0.005388,0.001951,-0.998736,12.200001
-0.000254,0.005188,0.000000,0.045944,1.000000,0.379965,1.000000,-6795364426.571345,-0.000271,0.381481,0.541000,0.178743,0.009053,6.050000,-0.010576,0.137994,0.000000,0.342265,0.000002,0.706566,0.998944,-0.002099,-0.013540,0.606555,10.000000,376.312347,-6795364426.671345,0.137861,0.000000,0.047914,0.000000,1.000000,0.178815,0.510000,0.707104,-0.774407,0.000000,-0.013274,-6795364426.561345,0.706577,-1.120762,0.000000,0.085795,-0.784478,-1.344244,0.131327,0.087545,446.472900,0.175216,-1.121714,0.000000,0.000000,0.644398,-0.002770,-0.000000,-0.003238,0.000000,0.707107,-6795364426.611345,-0.040696,3.141593,-0.000253,0.707644,0.541000,0.379965,0.001892,0.707633,0.001955,-0.023728,0.001953,-0.999059,12.200001
-0.000260,0.006185,0.000000,0.045944,1.000000,0.379965,1.000000,-6795364426.571345,-0.000249,0.366222,0.541000,0.179299,0.009053,6.050000,-0.002350,0.137748,0.000000,0.342265,0.000000,0.706568,0.998950,-0.002078,-0.013274,0.628173,10.000000,376.312347,-6795364426.571345,0.137449,0.000000,0.048219,0.000000,1.000000,0.179629,0.541000,0.707105,-0.785852,0.000000,-0.013274,-6795364426.511345,0.706579,-1.120518,0.000000,0.085523,-0.784478,-1.344244,0.122820,0.087269,446.472900,0.163121,-1.121714,0.000000,0.000000,0.644398,-0.002700,-0.000000,-0.002754,0.000000,0.707107,-6795364426.561345,-0.029437,3.141593,-0.000260,0.707642,0.541000,0.379965,0.001764,0.707632,0.001958,-0.017781,0.001954,-0.999016,12.200001
-0.000280,0.004273,0.000000,0.045944,1.000000,0.381146,1.000000,-6795364426.471345,-0.000513,0.385296,0.439000,0.181235,0.009053,6.050000,-0.021357,0.136387,0.000000,0.342265,0.000001,0.706566,0.998844,-0.002027,-0.013274,0.606555,10.000000,376.312347,-6795364426.571345,0.136025,0.000000,0.048097,0.000000,1.000000,0.180823,0.541000,0.707104,-0.755333,0.000000,-0.015148,-6795364426.461345,0.706577,-1.119297,0.000000,0.085769,-0.784478,-1.533972,0.118270,0.087519,446.454529,0.201409,-1.121714,0.000000,0.000000,0.644398,-0.002631,-0.000000,-0.003795,0.000000,0.707107,-6795364426.511345,-0.039846,3.141593,-0.000276,0.707644,0.439000,0.381146,0.001973,0.707633,0.001957,-0.030569,0.001957,-0.998230,12.200001
-0.000284,0.006795,0.000000,0.045944,1.000000,0.381146,1.000000,-6795364426.471345,-0.000052,0.378938,0.439000,0.181986,0.009053,6.050000,-0.003878,0.135837,0.000000,0.342265,0.000005,0.706565,0.998981,-0.002961,-0.015148,0.623086,10.000000,376.312347,-6795364426.471345,0.136206,0.000000,0.049725,0.000000,1.000000,0.182381,0.439000,0.707104,-0.788395,0.000000,-0.015148,-6795364426.411345,0.706576,-1.121820,0.000000,0.085930,-0.784478,-1.533972,0.154274,0.087683,446.454529,0.162627,-1.121714,0.000000,0.000000,0.644398,-0.002704,-0.000000,-0.002547,0.000000,0.707107,-6795364426.461345,-0.038235,3.141593,-0.000289,0.707645,0.439000,0.381146,0.001955,0.707634,0.001963,-0.023026,0.001963,-0.999620,12.200001
-0.000286,0.006653,0.000000,0.045944,1.000000,0.388703,1.000000,-6795364426.371345,-0.000040,0.389111,0.759000,0.182307,0.009053,6.050000,-0.000472,0.136189,0.000000,0.342265,360.000000,0.706562,0.999069,-0.002159,-0.015148,0.618000,10.000000,376.640442,-6795364426.471345,0.136123,0.000000,0.047975,0.000000,1.000000,0.183182,0.439000,0.707105,-0.785852,0.000000,-0.018365,-6795364426.361345,0.706573,-1.121494,0.000000,0.086419,-0.784478,-1.859798,0.132904,0.088183,446.424286,0.139443,-1.121714,0.000000,0.000000,0.644398,-0.002615,-0.000000,-0.002260,0.000000,0.707107,-6795364426.411345,-0.044998,3.141593,-0.000291,0.707648,0.759000,0.388703,0.001681,0.707637,0.001971,-0.024029,0.001965,-0.999789,12.200001
-0.000272,0.006836,0.000000,0.045944,1.000000,0.388703,1.000000,-6795364426.371345,0.000244,0.386568,0.759000,0.180768,0.009053,6.050000,0.005915,0.136426,0.000000,0.342265,0.000002,0.706560,0.999050,-0.003090,-0.018365,0.663778,10.000000,376.640442,-6795364426.371345,0.136974,0.000000,0.049806,0.000000,1.000000,0.181922,0.759000,0.707105,-0.793481,0.000000,-0.018365,-6795364426.311345,0.706571,-1.120314,0.000000,0.086845,-0.784478,-1.859798,0.163895,0.088617,446.424286,0.124278,-1.121714,0.000000,0.000000,0.644398,-0.002703,-0.000000,-0.002054,0.000000,0.707107,-6795364426.361345,-0.043980,3.141593,-0.000282,0.707651,0.759000,0.388703,0.001778,0.707640,0.001964,0.007614,0.001960,-0.999152,12.200001
-0.000255,0.006592,0.000000,0.045944,1.000000,0.398509,1.000000,-6795364426.271345,0.000483,0.366222,0.879000,0.179197,0.009053,6.050000,-0.002738,0.136842,0.000000,0.342265,0.000001,0.706561,0.999005,-0.003796,-0.018365,0.652333,10.000000,376.640442,-6795364426.371345,0.138136,0.000000,0.050478,0.000000,1.000000,0.180339,0.759000,0.707104,-0.778222,0.000000,-0.018005,-6795364426.261345,0.706572,-1.119968,0.000000,0.086562,-0.784478,-1.823331,0.201601,0.088328,446.424286,0.123328,-1.121714,0.000000,0.000000,0.644398,-0.002843,-0.000000,-0.002143,0.000000,0.707107,-6795364426.311345,-0.029687,3.141593,-0.000270,0.707649,0.879000,0.398509,0.002005,0.707638,0.001957,0.008520,0.001958,-0.998761,12.200001
-0.000254,0.006185,0.000000,0.045944,1.000000,0.398509,1.000000,-6795364426.271345,0.000219,0.363679,0.879000,0.179487,0.009053,6.050000,-0.003550,0.137963,0.000000,0.342265,0.000002,0.706565,0.999124,-0.002730,-0.018005,0.605284,10.000000,376.640442,-6795364426.271345,0.138603,0.000000,0.048504,0.000000,1.000000,0.180404,0.879000,0.707104,-0.780765,0.000000,-0.018005,-6795364426.211345,0.706576,-1.121860,0.000000,0.086058,-0.784478,-1.823331,0.170000,0.087814,446.424286,0.134568,-1.121714,0.000000,0.000000,0.644398,-0.002786,-0.000000,-0.002432,0.000000,0.707107,-6795364426.261345,-0.024982,3.141593,-0.000263,0.707646,0.879000,0.398509,0.001879,0.707635,0.001964,-0.024188,0.001963,-0.999771,12.200001
-0.000251,0.007385,0.000000,0.045944,1.000000,0.412259,1.000000,-6795364426.171345,0.000445,0.354778,1.086000,0.179099,0.009053,6.050000,-0.016200,0.137795,0.000000,0.342265,0.000002,0.706570,0.999108,-0.003297,-0.018005,0.625629,10.000000,376.640442,-6795364426.271345,0.138705,0.000000,0.049867,0.000000,1.000000,0.180486,0.879000,0.707104,-0.762963,0.000000,-0.017652,-6795364426.161345,0.706581,-1.120396,0.000000,0.085157,-0.784478,-1.787580,0.183334,0.086894,446.424286,0.111156,-1.121714,0.000000,0.000000,0.644398,-0.002862,-0.000000,-0.001764,0.000000,0.707107,-6795364426.211345,-0.016662,3.141593,-0.000265,0.707640,1.086000,0.412259,0.001817,0.707629,0.001964,-0.020025,0.001961,-0.999202,12.200001
-0.000255,0.005697,0.000000,0.045944,1.000000,0.412259,1.000000,-6795364426.171345,0.000226,0.366222,1.086000,0.179885,0.009053,6.050000,-0.014724,0.137973,0.000000,0.342265,0.000001,0.706574,0.999190,-0.002994,-0.017652,0.605284,10.000000,376.640442,-6795364426.171345,0.138715,0.000000,0.049155,0.000000,1.000000,0.180730,1.086000,0.707104,-0.770592,0.000000,-0.017652,-6795364426.111345,0.706585,-1.121535,0.000000,0.084575,-0.784478,-1.787580,0.175125,0.086300,446.424286,0.138511,-1.121714,0.000000,0.000000,0.644398,-0.002862,-0.000000,-0.002621,0.000000,0.707107,-6795364426.161345,-0.022796,3.141593,-0.000265,0.707636,1.086000,0.412259,0.001935,0.707626,0.001966,-0.032678,0.001966,-0.999714,12.200001
-0.000252,0.006409,0.000000,0.045944,1.000000,0.421874,1.000000,-6795364426.071345,0.000139,0.370037,0.893000,0.179366,0.009053,6.050000,-0.008952,0.138272,0.000000,0.342265,0.000000,0.706577,0.999201,-0.002719,-0.017652,0.648518,10.000000,376.312347,-6795364426.171345,0.138738,0.000000,0.048830,0.000000,1.000000,0.180188,1.086000,0.707104,-0.778222,0.000000,-0.012913,-6795364426.061345,0.706587,-1.120823,0.000000,0.084163,-0.784478,-1.307649,0.161645,0.085881,446.462097,0.139113,-1.121714,0.000000,0.000000,0.644398,-0.002836,-0.000000,-0.002431,0.000000,0.707107,-6795364426.111345,-0.026109,3.141593,-0.000260,0.707634,0.893000,0.421874,0.001856,0.707623,0.001965,-0.006126,0.001963,-0.999419,12.200001
